Advanced_Copper_Tools_MetalLantern_Place_ActionDescription,Set the lantern down in your environment.,将提灯放置在环境中。
Advanced_Copper_Tools_MetalLantern_Lit_Place_ActionName,Place,放置
Advanced_Copper_Tools_MetalLantern_Lit_Place_ActionDescription,Set the lit lantern down to light the area.,将已点燃的提灯放下以照亮区域。
Advanced_Copper_Tools_MetalLantern_PickUp_ActionName,Pick Up,拾起
Advanced_Copper_Tools_MetalLantern_PickUp_ActionDescription,Pick up the lantern and carry it.,拾起提灯并携带。
Advanced_Copper_Tools_MetalLantern_PickUpLit_ActionDescription,Pick up the lit lantern and carry it.,拾起已点燃的提灯并携带。
Advanced_Copper_Tools_MetalLantern_CardHelpSection,"<b>Usage:</b> Add oil, then light from any fire source to illuminate the area.",<b>用途：</b> 添加油脂，然后用任何火源点燃以照亮区域。
Advanced_Copper_Tools_MetalLantern_Placed_Lit_CardDescription,A lit copper lantern burning oil to illuminate the area. Extinguish before refueling.,一盏正在燃烧油脂以照亮区域的铜提灯。补充燃料前需先熄灭。
Advanced_Copper_Tools_MetalLantern_Placed_Lit_CardHelpSection,<b>Usage:</b> Provides light to the surrounding area while lit. Extinguish to refuel.,<b>用途：</b> 点燃时为周围区域提供照明。熄灭后补充燃料。
Advanced_Copper_Tools_Bucket_CardName,Wheelbarrow Bucket,手推车桶
Advanced_Copper_Tools_Bucket_CardDescription,A sturdy metal bucket formed from metal lumps. The main cargo area of a wheelbarrow.,由金属锭制成的坚固金属桶。手推车的主要货仓部分。
Advanced_Copper_Tools_Handles_CardName,Wheelbarrow Handles,手推车把手
Advanced_Copper_Tools_Handles_CardDescription,Two sturdy wooden handles for gripping and lifting a wheelbarrow.,两根用于握持和提起手推车的坚固木把手。
Advanced_Copper_Tools_WheelAssembly_CardName,Wheel Assembly,车轮总成
Advanced_Copper_Tools_WheelAssembly_CardDescription,A complete wheel with metal hub attached. Ready to be mounted on a wheelbarrow.,一个安装了金属轮毂的完整车轮。可直接安装到手推车上。
Advanced_Copper_Tools_Wheelbarrow_CardName,Wheelbarrow,手推车
Advanced_Copper_Tools_Wheelbarrow_CardDescription,A sturdy wheelbarrow for hauling heavy loads.,一辆用于搬运重物的坚固手推车。
Advanced_Copper_Tools_Bp_Wheelbarrow_CardName,Wheelbarrow,手推车
Advanced_Copper_Tools_Bp_Wheelbarrow_CardDescription,"Construct a wheelbarrow for hauling heavy loads. Requires a bucket, handles, and wheel assembly.",用桶、把手和车轮总成建造一辆手推车用于搬运重物。需要锤子。
Advanced_Copper_Tools_Bp_CopperNails_CardName,Forged Copper Nail,锻造铜钉
Advanced_Copper_Tools_Bp_CopperNails_CardDescription,Hammer a heated copper nugget into a copper nail.,将加热的铜块锤打成铜钉。
Advanced_Copper_Tools_Bp_WheelbarrowBucket_CardName,Wheelbarrow Bucket,手推车桶
Advanced_Copper_Tools_Bp_WheelbarrowBucket_CardDescription,Combine 8 metal sheets into a wheelbarrow bucket.,将8块金属片组合成一个手推车桶。
Advanced_Copper_Tools_Bp_Handles_CardName,Wheelbarrow Handles,手推车把手
Advanced_Copper_Tools_Bp_Handles_CardDescription,"Craft wheelbarrow handles from planks, small leather, and long sticks.",用木板、小块皮革和长棍制作手推车把手。
Advanced_Copper_Tools_Bp_WheelHub_CardName,Forged Wheel Hub,锻造轮毂
Advanced_Copper_Tools_Bp_WheelHub_CardDescription,Shape a heated copper nugget into a wheel hub at an anvil.,将3个加热铜块锤打成轮毂。
Advanced_Copper_Tools_Bp_WheelAssembly_CardName,Wheel Assembly,车轮总成
Advanced_Copper_Tools_Bp_WheelAssembly_CardDescription,Attach a metal hub to a wooden wheel to create a complete wheel assembly.,将金属轮毂安装到木轮上，制成完整的车轮总成。
Advanced_Copper_Tools_CopperStove_CardName,Small Copper Stove,小型铜炉
Advanced_Copper_Tools_CopperStove_CardDescription,A small copper stove. Can be placed as a fireplace with 2 cooking slots.,一个小型铜炉。可以作为带2个烹饪槽的壁炉放置。
Advanced_Copper_Tools_CopperStove_CardHelpSection,"<b>Crafted:</b> From 4 metal sheets and a cast stove top.

<b>Uses:</b> Place in environment as a fireplace with 2 cooking slots. Accepts oak wood, twigs, or charcoal as fuel. Also a component for the copper bathtub blueprint.","<b>制作：</b> 由4块金属片和一个铸造炉顶制成。

<b>用途：</b> 在环境中作为带2个烹饪槽的壁炉放置。接受橡木、树枝或木炭作为燃料。也是铜制浴缸图纸的部件。"
Advanced_Copper_Tools_Bp_CopperStove_CardName,Small Copper Stove,小型铜炉
Advanced_Copper_Tools_Bp_CopperStove_CardDescription,Assemble a small stove from 4 metal sheets and a cast stove top.,用4块金属片和一个铸造炉顶组装一个小炉子。
Advanced_Copper_Tools_Bp_CopperStove_UnlockConditionsDesc,Copper Nugget Needed,需要铜块
Advanced_Copper_Tools_Bp_CopperBathtub_CardName,Copper Bathtub,铜制浴缸
Advanced_Copper_Tools_Bp_CopperBathtub_CardDescription,"Assemble a copper bathtub from a bucket, stove, planks, mud bricks, large cloth, sticks, and leather. Requires a hammer.",用桶、炉子、木板、泥砖、大块布料、棍子和皮革组装铜制浴缸。需要锤子。
Advanced_Copper_Tools_Bp_CopperBathtub_UnlockConditionsDesc,Wheelbarrow Bucket and Copper Stove Needed,需要手推车桶和铜炉
Advanced_Copper_Tools_CopperBathtub_Empty_CardName,Copper Bathtub Kit,铜制浴缸套件
Advanced_Copper_Tools_CopperBathtub_Empty_CardDescription,An assembled copper bathtub kit. Place it in your camp to set it up then fill with water.,一套组装好的铜制浴缸套件。将其放置在营地中安装，然后注入水。
Advanced_Copper_Tools_CopperBathtub_Empty_Place_ActionName,Place,放置
Advanced_Copper_Tools_CopperBathtub_Empty_Place_ActionDescription,Place the empty bathtub on the ground.,将空浴缸放置在地面上。
Advanced_Copper_Tools_CopperBathtub_Empty_FillRiver_ActionName,Fill from River,从河流取水
Advanced_Copper_Tools_CopperBathtub_Empty_FillRiver_ActionDescription,Haul water from the river to fill the bathtub.,从河流取水以注满浴缸。
Advanced_Copper_Tools_CopperBathtub_Empty_FillWater_ActionName,Fill with Water,注水
Advanced_Copper_Tools_CopperBathtub_Empty_FillWater_ActionDescription,Fill the bathtub with water from a container.,从容器中向浴缸注水。
Advanced_Copper_Tools_CopperBathtub_Full_CardName,Copper Bathtub (Full),铜制浴缸（满水）
Advanced_Copper_Tools_CopperBathtub_Full_CardDescription,A copper bathtub filled with cold water. Add firewood and light it to heat the water.,一个装满冷水的铜制浴缸。添加柴火并点火以加热水。
Advanced_Copper_Tools_CopperBathtub_Full_FuelCapacity_CardStatName,Fuel,燃料
Advanced_Copper_Tools_CopperBathtub_Full_AddFuel_ActionName,Add Firewood,添加柴火
Advanced_Copper_Tools_CopperBathtub_Full_AddFuel_ActionDescription,Add fuel to the stove.,向炉子添加燃料。
Advanced_Copper_Tools_CopperBathtub_Full_Light_ActionName,Light Fire,点火
Advanced_Copper_Tools_CopperBathtub_Full_Light_ActionDescription,Light the stove to heat the water.,用火源点燃炉子以加热水。
Advanced_Copper_Tools_CopperBathtub_Full_ColdBath_ActionName,Take Cold Bath,冷水浴
Advanced_Copper_Tools_CopperBathtub_Full_ColdBath_ActionDescription,Wash in the cold water. Cleansing but not very comfortable.,在冷水中清洗。能清洁身体但不太舒适。
Advanced_Copper_Tools_CopperBathtub_Full_Empty_ActionName,Empty Water,倒空水
Advanced_Copper_Tools_CopperBathtub_Full_Empty_ActionDescription,Dump out all the water.,倒出所有的水。
Advanced_Copper_Tools_CopperBathtub_Warm_CardName,Copper Bathtub (Warm),铜制浴缸（温水）
Advanced_Copper_Tools_CopperBathtub_Warm_CardDescription,"A copper bathtub with warm, steaming water. Perfect for a relaxing bath.",一个盛有温热蒸腾水的铜制浴缸。适合放松沐浴。
Advanced_Copper_Tools_CopperBathtub_Warm_FuelCapacity_CardStatName,Fuel,燃料
Advanced_Copper_Tools_CopperBathtub_Warm_AddFuel_ActionName,Add Firewood,添加柴火
Advanced_Copper_Tools_CopperBathtub_Warm_AddFuel_ActionDescription,Add more fuel to keep the water warm.,添加更多燃料以保持水温。
Advanced_Copper_Tools_CopperBathtub_Warm_WarmBath_ActionName,Warm Bath,温水浴
Advanced_Copper_Tools_CopperBathtub_Warm_WarmBath_ActionDescription,"Soak in the warm water. Very relaxing, cleansing, and warming.",浸泡在温水中。非常放松、清洁且令人温暖。
Advanced_Copper_Tools_CopperBathtub_Warm_Empty_ActionName,Empty Water,倒空水
Advanced_Copper_Tools_CopperBathtub_Warm_Empty_ActionDescription,Dump out all the water and extinguish the fire.,倒出所有的水并熄灭火焰。
Advanced_Copper_Tools_CopperBathtub_Warm_AddKindling_ActionName,Add Kindling,添加引火物
Advanced_Copper_Tools_CopperBathtub_Full_AddKindling_ActionName,Add Kindling,添加引火物
Advanced_Copper_Tools_CopperBathtub_PickUp_ActionName,Pick Up,拾起
Advanced_Copper_Tools_CopperBathtub_PickUp_ActionDescription,Pick up the bathtub to carry it in your inventory.,拾起浴缸并携带在背包中。
Advanced_Copper_Tools_WheelRim_CardName,Wheel Rim,轮缘
Advanced_Copper_Tools_WheelRim_CardDescription,A metal outer ring that provides strength and durability to a wheel. Essential for heavy-duty use.,为车轮提供强度和耐久度的金属外圈。重型使用所必需。
Advanced_Copper_Tools_WheelRim_CardHelpSection,"<b>Crafted:</b> Forged from 3 heated copper nuggets.

<b>Uses:</b> Reinforces wooden wheels for durability.","<b>制作：</b> 由3个加热铜块锻造而成。

<b>用途：</b> 增强木轮的耐久性。"
Advanced_Copper_Tools_Bp_WheelRim_CardName,Forged Wheel Rim,锻造轮缘
Advanced_Copper_Tools_Bp_WheelRim_CardDescription,Hammer a heated lump of metal into a wheel rim.,将加热的金属锭锤打成轮缘。
Advanced_Copper_Tools_Bp_CastWheelHub_CardName,Cast Wheel Hub,铸造轮毂
Advanced_Copper_Tools_Bp_CastWheelHub_CardDescription,Cast a wheel hub using a small molten crucible.,用小型熔融坩埚铸造一个轮毂。
Advanced_Copper_Tools_Bp_CastWheelHub_UnlockConditionsDesc,Copper Sheet Needed,需要铜片
Advanced_Copper_Tools_Bp_WheelHub_CardName,Forged Wheel Hub,锻造轮毂
Advanced_Copper_Tools_Bp_WheelHub_CardDescription,Hammer 3 heated copper nuggets into a wheel hub.,将3个加热铜块锤打成轮毂。
Advanced_Copper_Tools_CopperStove_Lit_CardName,Small Copper Stove (Lit),小型铜炉（已点燃）
Advanced_Copper_Tools_CopperStove_Lit_CardDescription,A lit copper stove. Burns fuel and provides heat for cooking and warming nearby.,一个已点燃的铜炉。燃烧燃料，为烹饪和取暖提供热量。
Advanced_Copper_Tools_CopperStove_Lit_CardHelpSection,<b>Usage:</b> A lit stove with 2 cooking slots. Warms you in cold weather. Consumes fuel over time. Goes out when fuel is empty or when manually extinguished.,<b>用途：</b> 带2个烹饪槽的已点燃炉子。在寒冷天气中为您取暖。随时间消耗燃料。当燃料耗尽或手动熄灭时熄火。
Advanced_Copper_Tools_CopperStove_Extinguish_ActionName,Fire Goes Out,火焰熄灭
Advanced_Copper_Tools_CopperStove_Extinguish_ActionDescription,The fire goes out.,火焰熄灭了。
Advanced_Copper_Tools_CopperStove_Extinguish_Manual_ActionName,Extinguish,熄灭
Advanced_Copper_Tools_CopperStove_Extinguish_Manual_ActionDescription,Put out the fire.,熄灭火焰。
Advanced_Copper_Tools_CopperStove_WarmUp_ActionName,Warm Up,取暖
Advanced_Copper_Tools_CopperStove_WarmUp_ActionDescription,Warm yourself by the stove.,靠在炉子旁取暖。
Advanced_Copper_Tools_CopperStove_WaitByFire_ActionName,Wait by Fire,守火等待
Advanced_Copper_Tools_CopperStove_WaitByFire_ActionDescription,Pass time warming yourself by the stove.,靠在炉子旁取暖以打发时间。
Advanced_Copper_Tools_CopperStove_LightFire_ActionName,Light Fire,点火
Advanced_Copper_Tools_CopperStove_LightFire_ActionDescription,Use the stove's flame to light tinder or a campfire.,用炉火点燃引火物或营地火堆。
Advanced_Copper_Tools_CopperStove_BurnMediumHeat_ActionName,Burn things which burn on medium heat,燃烧中热物品
Advanced_Copper_Tools_CopperStove_CookCookables_ActionName,Cook Cookables,烹饪可烹饪物
Advanced_Copper_Tools_CopperStove_HeatContainers_ActionName,Heat up Cooking and Water Containers and Heatables,加热烹饪和水容器及可加热物
Advanced_Copper_Tools_CopperStove_BoilLiquids_ActionName,Heats up and Boils Liquids,加热并沸腾液体
Advanced_Copper_Tools_CopperCauldron_CardName,Copper Cauldron,铜制大锅
Advanced_Copper_Tools_CopperCauldron_CardDescription,A broad copper cauldron with a large open basin. Place it on a campfire or fireplace to heat it up and cook or brew several items at once. Holds 30% more liquid than a clay cauldron. Food stored inside spoils 30% slower than normal.,一口宽口铜制大锅，具有宽大的开口盆。将其放置在营地火堆或壁炉上加热，可同时烹饪或酿造多种物品。容量比陶制大锅多30%。储存在内的食物变质速度比正常慢30%。
Advanced_Copper_Tools_CopperCauldron_CardHelpSection,"<b>Usage:</b> Fill at a river or lake, then place on a campfire or fireplace to heat up. Temperature must reach 100 before cooking or boiling begins. Holds up to 6240 ml of liquid. Copper slows food spoilage by 30% while stored inside.",<b>用途：</b> 在河流或湖泊中注水，然后放置在营地火堆或壁炉上加热。温度必须达到100才能开始烹饪或沸腾。最多可容纳6240毫升液体。铜质材料使储存在内的食物变质速度减慢30%。
Advanced_Copper_Tools_CopperCauldron_Dismantle_ActionName,Dismantle,拆解
Advanced_Copper_Tools_CopperCauldron_Dismantle_ActionDescription,Take apart the cauldron to recover its main components.,拆解大锅以回收其主要部件。
Advanced_Copper_Tools_CopperCauldron_PickUp_ActionName,Pick Up,拾起
Advanced_Copper_Tools_CopperCauldron_PickUp_ActionDescription,Pick up the cauldron and pack it for transport.,拾起大锅并打包运输。
Advanced_Copper_Tools_CopperCauldron_HasContents,Empty the cauldron first.,先将大锅清空。
Advanced_Copper_Tools_CopperCauldron_CookBatch_ActionName,Cook,烹饪
Advanced_Copper_Tools_CopperCauldron_BrewBatch_ActionName,Boil,煮沸
Advanced_Copper_Tools_CopperCauldron_BrewBatch_CannotCookText,Needs liquid in the cauldron.,大锅内需要液体。
Advanced_Copper_Tools_Bp_CopperCauldron_CardName,Copper Cauldron,铜制大锅
Advanced_Copper_Tools_Bp_CopperCauldron_CardDescription,"Assemble a large copper cauldron from copper sheets, copper nails, and a hammer. Place the finished cauldron on a campfire or fireplace to cook and brew with its 6240 ml basin.",用铜片、铜钉和锤子组装一口大型铜制大锅。将完成的大锅放置在营地火堆或壁炉上，用其6240毫升的盆进行烹饪和酿造。
Advanced_Copper_Tools_Bp_CopperCauldron_UnlockConditionsDesc,Metal Sheet Needed,需要金属片
Advanced_Copper_Tools_CopperStove_Progress_CardStatName,Charcoal,木炭
Advanced_Copper_Tools_CopperStove_Special1_CardStatName,Ash Amount,灰烬量
Advanced_Copper_Tools_CopperStove_GenerateAsh_ActionName,Generate Ash,生成灰烬
Advanced_Copper_Tools_CopperStove_FeedCharcoal_ActionName,Feed Charcoal,添加木炭
Advanced_Copper_Tools_CopperStove_TakeCharcoalAsh_ActionName,Take Charcoal and Ash,取出木炭和灰烬
Advanced_Copper_Tools_CopperStove_TakeCharcoalAsh_ActionDescription,Collect charcoal and ash from the stove.,从炉子中收集木炭和灰烬。
Advanced_Copper_Tools_CopperStove_TakeCharcoalAsh_FailMessage,Charcoal not ready yet.,木炭尚未就绪。
Advanced_Copper_Tools_CopperStove_HasItems,Remove items from the stove first.,先将炉内物品移除。
Advanced_Copper_Tools_Bp_CopperNails_UnlockConditionsDesc,Copper Nugget Needed,需要铜块
Advanced_Copper_Tools_Bp_Handles_UnlockConditionsDesc,Copper Sheet Needed,需要铜片
Advanced_Copper_Tools_Bp_PanBlank_CardDescription,Hammer 4 heated copper nuggets into a pan blank.,将4个加热铜块锤打成锅坯。
Advanced_Copper_Tools_Bp_PanBlank_CardName,Forged Pan Blank,锻造锅坯
Advanced_Copper_Tools_Bp_PanBlank_UnlockConditionsDesc,Copper Nugget Needed,需要铜块
Advanced_Copper_Tools_Bp_WheelAssembly_UnlockConditionsDesc,Wheel Hub Needed,需要轮毂
Advanced_Copper_Tools_Bp_Wheelbarrow_UnlockConditionsDesc,Wheelbarrow Bucket Needed,需要手推车桶
Advanced_Copper_Tools_Bp_WheelbarrowBucket_UnlockConditionsDesc,Copper Sheet Needed,需要铜片
Advanced_Copper_Tools_Bp_WheelHub_UnlockConditionsDesc,Copper Nugget Needed,需要铜块
Advanced_Copper_Tools_Bp_WheelRim_UnlockConditionsDesc,Heated Lump of Metal Needed,需要加热金属锭
Advanced_Copper_Tools_Bucket_CardHelpSection,"<b>Crafted:</b> Hammered from 8 metal sheets.

<b>Uses:</b> Component for wheelbarrow or bathtub construction.","<b>制作：</b> 由8块金属片锤打而成。

<b>用途：</b> 手推车或浴缸建造的部件。"
Advanced_Copper_Tools_CastStoveTop_CardDescription,A heavy metal stove top freed from its casting mold.,从铸造模具中取出的厚重金属炉顶。
Advanced_Copper_Tools_CastStoveTop_CardName,Stove Top,炉顶
Advanced_Copper_Tools_CopperBathtub_CollectCharcoal_ActionDescription,Collect charcoal from the bathtub fire.,从浴缸炉中收集木炭。
Advanced_Copper_Tools_CopperBathtub_CollectCharcoal_ActionName,Collect Charcoal,收集木炭
Advanced_Copper_Tools_CopperBathtub_CollectCharcoal_FailMessage,Charcoal not ready yet.,木炭尚未就绪。
Advanced_Copper_Tools_CopperBathtub_Empty_CardHelpSection,<b>Usage:</b> Use the Place action to set up the bathtub. Once placed fill it with water from a container or river.,<b>用途：</b> 使用放置动作设置浴缸。放置后，用容器或河流中的水注满浴缸。
Advanced_Copper_Tools_CopperBathtub_Empty_Placed_CardHelpSection,<b>Usage:</b> Add water from a container to fill the bathtub. You can also pre-load fuel before filling.,<b>用途：</b> 从容器中添加水以注满浴缸。您也可以在注水前预先装入燃料。
Advanced_Copper_Tools_CopperBathtub_Empty_Dismantle_ActionDescription,Take apart the bathtub to recover all crafting materials.,拆解浴缸以回收所有制作材料。
Advanced_Copper_Tools_CopperBathtub_Empty_Dismantle_ActionName,Dismantle,拆解
Advanced_Copper_Tools_CopperBathtub_Empty_FeedCharcoal_ActionName,Feed Charcoal,添加木炭
Advanced_Copper_Tools_CopperBathtub_Empty_FeedFirewood_ActionName,Feed Firewood,添加柴火
Advanced_Copper_Tools_CopperBathtub_Empty_FeedFuel_ActionName,Feed Fuel,添加燃料
Advanced_Copper_Tools_CopperBathtub_Empty_FeedFuelWeak_ActionName,Feed Fuel,添加燃料
Advanced_Copper_Tools_CopperBathtub_Empty_FuelCapacity_CardStatName,Firewood,柴火
Advanced_Copper_Tools_CopperBathtub_Empty_Progress_CardStatName,Charcoal,木炭
Advanced_Copper_Tools_CopperBathtub_Empty_Special1_CardStatName,Ash Amount,灰烬量
Advanced_Copper_Tools_CopperBathtub_FeedCharcoal_ActionName,Feed Charcoal,添加木炭
Advanced_Copper_Tools_CopperBathtub_Full_AddFirewood_ActionDescription,Add firewood to heat the bath water.,添加柴火以加热洗澡水。
Advanced_Copper_Tools_CopperBathtub_Full_AddFirewood_ActionName,Feed Fuel,添加燃料
Advanced_Copper_Tools_CopperBathtub_Full_CardHelpSection,"<b>Usage:</b> Add firewood to the bathtub, then light it with a fire source to heat the water for a warm bath.",<b>用途：</b> 向浴缸中添加柴火，然后用火源点燃以加热水，享受温水浴。
Advanced_Copper_Tools_CopperBathtub_Full_Placed_CardHelpSection,"<b>Usage:</b> Add firewood to the bathtub, then light it with a fire source to heat the water for a warm bath.",<b>用途：</b> 向浴缸中添加柴火，然后用火源点燃以加热水，享受温水浴。
Advanced_Copper_Tools_CopperBathtub_Full_FeedFirewood_ActionName,Feed Firewood,添加柴火
Advanced_Copper_Tools_CopperBathtub_Full_Light_FailMessage,Need firewood to light.,需要柴火才能点火。
Advanced_Copper_Tools_CopperBathtub_Full_LightTorch_ActionName,Light Fire,点火
Advanced_Copper_Tools_CopperBathtub_Full_Place_ActionDescription,Place the bathtub in the environment.,将浴缸放置在环境中。
Advanced_Copper_Tools_CopperBathtub_Full_Place_ActionName,Place,放置
Advanced_Copper_Tools_CopperBathtub_GenerateAsh_ActionName,Generate Ash,生成灰烬
Advanced_Copper_Tools_CopperBathtub_Progress_CardStatName,Charcoal,木炭
Advanced_Copper_Tools_CopperBathtub_Special1_CardStatName,Ash Amount,灰烬量
Advanced_Copper_Tools_CopperBathtub_Warm_Bath_ActionDescription,"Soak in the warm water. Very relaxing, cleansing, and warming.",浸泡在温水中。非常放松、清洁且令人温暖。
Advanced_Copper_Tools_CopperBathtub_Warm_Bath_ActionName,Warm Bath,温水浴
Advanced_Copper_Tools_CopperBathtub_Warm_CardHelpSection,<b>Usage:</b> Take a warm bath to reduce dirtiness and greatly improve mood. Add more firewood to keep it warm longer.,<b>用途：</b> 洗温水浴可减少肮脏度并大幅改善心情。添加更多柴火以保温更久。
Advanced_Copper_Tools_CopperBathtub_Warm_Placed_CardHelpSection,<b>Usage:</b> Take a warm bath to reduce dirtiness and greatly improve mood. Add more firewood to keep it warm longer.,<b>用途：</b> 洗温水浴可减少肮脏度并大幅改善心情。添加更多柴火以保温更久。
Advanced_Copper_Tools_CopperBathtub_Warm_FeedFirewood_ActionName,Feed Firewood,添加柴火
Advanced_Copper_Tools_CopperBathtub_Warm_OnZero_ActionDescription,The bath water has cooled down.,洗澡水已经冷却了。
Advanced_Copper_Tools_CopperBathtub_Warm_Place_ActionDescription,Place the bathtub in the environment.,将浴缸放置在环境中。
Advanced_Copper_Tools_CopperBathtub_Warm_Place_ActionName,Place,放置
Advanced_Copper_Tools_CopperNails_CardHelpSection,"<b>Crafted:</b> From a lump of metal using a hammer.

<b>Uses:</b> Construction and crafting materials.","<b>制作：</b> 使用锤子从一块金属锭制作。

<b>用途：</b> 建筑和制作材料。"
Advanced_Copper_Tools_CopperStove_Dismantle_ActionDescription,Take apart the stove to recover the metal sheets and cast stove top.,拆解炉子以回收金属片和铸造炉顶。
Advanced_Copper_Tools_CopperStove_Dismantle_ActionName,Dismantle,拆解
Advanced_Copper_Tools_CopperStove_Feed_Twigs_ActionDescription,Add 3 twigs as fuel (24h),添加3根树枝作为燃料（24小时）
Advanced_Copper_Tools_CopperStove_Feed_Twigs_ActionName,Feed Twigs,添加树枝
Advanced_Copper_Tools_CopperStove_Feed_Wood_ActionDescription,Add oak wood as fuel (96h),添加橡木作为燃料（96小时）
Advanced_Copper_Tools_CopperStove_Feed_Wood_ActionName,Feed Oak Wood,添加橡木
Advanced_Copper_Tools_CopperStove_Light_ActionDescription,Light the stove with any fire source.,用任何火源点燃炉子。
Advanced_Copper_Tools_CopperStove_Light_ActionName,Light Fire,点火
Advanced_Copper_Tools_CopperStove_NeedsFuel,The stove needs fuel first.,炉子需要先添加燃料。
Advanced_Copper_Tools_CopperStove_PickUp_ActionDescription,Pick up the stove and carry it.,拾起炉子并携带。
Advanced_Copper_Tools_CopperStove_PickUp_ActionName,Pick Up,拾起
Advanced_Copper_Tools_CopperStove_Place_ActionDescription,Place the stove in your environment.,将炉子放置在您的环境中。
Advanced_Copper_Tools_CopperStove_Place_ActionName,Place,放置
Advanced_Copper_Tools_CopperStove_Placed_CardHelpSection,<b>Usage:</b> A placed copper stove functioning as a fireplace with 2 cooking slots. Accepts oak wood, twigs, or charcoal as fuel. Pick up to move.
Advanced_Copper_Tools_Handles_CardHelpSection,"<b>Crafted:</b> From 3 planks, 2 leather, and 2 long sticks with a knife.

<b>Uses:</b> Component for wheelbarrow construction.","<b>制作：</b> 使用刀从3块木板、2块皮革和2根长棍制作。

<b>用途：</b> 手推车建造的部件。"
Advanced_Copper_Tools_Handles_Dismantle_ActionDescription,Take apart the handles to recover the long sticks.,拆解把手以回收长棍。
Advanced_Copper_Tools_Handles_Dismantle_ActionName,Dismantle,拆解
Advanced_Copper_Tools_MetalSheet_CardDescription,"A flat metal sheet, hammered thin.",一块锤打成薄片的金属片。
Advanced_Copper_Tools_MetalSheet_CardName,Copper Sheet,铜片
Advanced_Copper_Tools_WheelAssembly_CardHelpSection,"<b>Crafted:</b> From metal hub and wooden wheel.

<b>Uses:</b> Component for wheelbarrow construction.","<b>制作：</b> 由金属轮毂和木轮制成。

<b>用途：</b> 手推车建造的部件。"
Advanced_Copper_Tools_WheelAssembly_Dismantle_ActionDescription,Take apart the wheel assembly to recover the rim and hub.,拆解车轮总成以回收轮缘和轮毂。
Advanced_Copper_Tools_WheelAssembly_Dismantle_ActionName,Dismantle,拆解
Advanced_Copper_Tools_WheelAssembly_UsageDurability_CardStatName,Wheel Condition,车轮状况
Advanced_Copper_Tools_Wheelbarrow_CardHelpSection,"<b>Crafted:</b> From bucket, handles, and wheel assembly.

<b>Uses:</b> Transport heavy loads. Can be dismantled to recover components.","<b>制作：</b> 由桶、把手和车轮总成制成。

<b>用途：</b> 运输重物。可拆解以回收部件。"
Advanced_Copper_Tools_Wheelbarrow_Dismantle_ActionDescription,"Take apart the wheelbarrow to recover the bucket, handles, and wheel assembly.",拆解手推车以回收桶、把手和车轮总成。
