Water_Sawmill_ForgePlaced_CardHelpSection,"<b>Requirements:</b> Requires local mill race for water power. Water-powered actions stop when water is frozen in winter.

<b>Operation:</b> Drag firewood or charcoal onto the forge to feed fuel, then light it with embers. The forge naturally heats to about 1000. Use Blast when water is flowing, or drag Bellows onto the lit forge by hand, to push the temperature high enough for smelting. You can also place metal nuggets and clay items in the inventory.","<b>需求：</b> 需要本地引水渠提供水力。冬季水流冻结时，水力动作会停止。

<b>操作：</b> 将柴火或木炭拖至锻炉补充燃料，然后用余烬点火。锻炉会自然升温至约1000。水流畅通时可使用鼓风，或手动将风箱拖到已点燃的锻炉上，将温度推高到足以冶炼。也可在库存中放入金属块和陶土物品。"
Water_Sawmill_ForgePlaced_FeedFirewood_ActionName,Feed Firewood,投入柴火
Water_Sawmill_ForgePlaced_FeedFirewood_ActionDescription,Feed wood or firewood into the forge firebox.,向锻炉火膛中投入木材或柴火。
Water_Sawmill_ForgePlaced_FeedFuel_ActionName,Feed Fuel,投入燃料
Water_Sawmill_ForgePlaced_FeedFuel_ActionDescription,Feed firewood or other fuel into the forge firebox.,向锻炉火膛中投入柴火或其他燃料。
Water_Sawmill_ForgePlaced_FeedCharcoal_ActionName,Feed Charcoal,投入木炭
Water_Sawmill_ForgePlaced_FeedCharcoal_ActionDescription,Feed charcoal or embers into the forge firebox.,向锻炉火膛中投入木炭或余烬。
Water_Sawmill_ForgePlaced_PickUp_ActionName,Pack Up,收起
Water_Sawmill_ForgePlaced_PickUp_ActionDescription,Pack up the forge back into a transportable kit.,将锻炉收回为可携带套件。
Water_Sawmill_ForgePlaced_Temperature_StatName,Temperature,温度
Water_Sawmill_ForgePlaced_Windflow_StatName,Windflow,风量
Water_Sawmill_ForgePlaced_LightTinder_ActionName,Light Forge,点燃锻炉
Water_Sawmill_ForgePlaced_LightTinder_ActionDescription,Use lit tinder to light the forge fire.,用点燃的火绒点燃锻炉。
Water_Sawmill_ForgePlaced_LightTorch_ActionName,Light Forge,点燃锻炉
Water_Sawmill_ForgePlaced_Light_FailMessage,The forge needs fuel first.,锻炉需要先加燃料。
Water_Sawmill_ForgePlaced_FeedEmbers_ActionName,Feed Embers,投入余烬
Water_Sawmill_ForgePlaced_FeedEmbers_ActionDescription,Feed hot embers into the forge firebox.,向锻炉火膛中投入热余烬。
Water_Sawmill_ForgePlaced_IncreaseTemperature_ActionName,Increase Temperature,升高温度
Water_Sawmill_ForgePlaced_IncreaseTemperature_ActionDescription,Use bellows by hand to push the forge above natural heat.,手动使用风箱将锻炉温度推高到自然热量以上。
Water_Sawmill_ForgePlaced_Blast_ActionName,Blast,鼓风
Water_Sawmill_ForgePlaced_Blast_ActionDescription,Drive the water-powered bellows to push the forge to smelting heat. Requires fuel, a lit fire, and flowing water.,驱动水力风箱使锻炉升至冶炼温度。需要燃料、已点燃的火焰和流动水源。
Water_Sawmill_ForgePlaced_Blast_FailMessage,Light the forge first.,请先点燃锻炉。
Water_Sawmill_ForgePlaced_HammerAll_ActionName,Hammer All,全部锤打
Water_Sawmill_ForgePlaced_HammerAll_ActionDescription,Apply one hammer strike to all items in the forge using the water-driven hammer. Requires flowing water.,使用水力锤对锻炉中的所有物品施加一次锤击。需要流动水源。
Water_Sawmill_ForgePlaced_HammerAll_FailMessage,Forge must be at working heat. Use Blast or Bellows first.,锻炉必须达到工作温度。请先使用鼓风或风箱。
Water_Sawmill_ForgePlaced_SmeltOre_FailMessage,The forge is not hot enough. Use Blast or Bellows first.,锻炉温度不够高。请先使用鼓风或风箱。
Water_Sawmill_ForgePlaced_SmeltOre_ActionName,Smelt Ore,冶炼矿石
Water_Sawmill_ForgePlaced_SmeltOre_ActionDescription,Drag copper ore onto the hot forge to smelt it into an ingot.,将铜矿拖至热锻炉冶炼成铜锭。
Water_Sawmill_ForgePlaced_SmeltGreenstone_ActionName,Smelt Greenstone,冶炼绿石
Water_Sawmill_ForgePlaced_RefineCopper_ActionName,Refine Copper,精炼铜
Water_Sawmill_ForgePlaced_SmeltIronOre_ActionName,Smelt High-Heat Ore,冶炼高温矿石
Water_Sawmill_ForgePlaced_HeatMetalItems_ActionName,Heat Metal Items,加热金属物品
Water_Sawmill_GrindingMillKit_CardName,Water-Driven Grinding Mill Kit,水力磨坊套件
Water_Sawmill_GrindingMillKit_CardDescription,"A complete grinding mill kit with all components for a large water-powered grain mill, including iron bearing and axle hardware.",包含大型水力谷物磨所有组件的完整套件，包括铁轴承和铁轴五金。
Water_Sawmill_GrindingMillKit_CardHelpSection,"<b>Use:</b> Place near water or a connected mill race outlet to set up the grinding mill.

<b>Scale:</b> This is a large construction project requiring water power, an iron bearing, and an iron axle.","<b>用途：</b> 放置在水源旁或引水渠出口附近建立磨坊。

<b>规模：</b> 这是一个需要水力、铁轴承和铁轴的大型建造项目。"
Water_Sawmill_GrindingMillKit_Place_ActionName,Place,放置
Water_Sawmill_GrindingMillKit_Place_ActionDescription,Place the grinding mill kit into the environment.,将磨坊套件放置在环境中。
Water_Sawmill_GrindingMillKit_Disassemble_ActionName,Disassemble,拆卸
Water_Sawmill_GrindingMillKit_Disassemble_ActionDescription,Break down the kit into its component parts.,将套件拆解为各组件。
Water_Sawmill_GrindingMillPlaced_CardName,Water-Driven Grinding Mill,水力磨坊
Water_Sawmill_GrindingMillPlaced_CardDescription,A large water-powered grinding mill for batch processing millable materials.,用于批量处理可磨材料的大型水力磨坊。
Water_Sawmill_GrindingMillPlaced_CardHelpSection,"<b>Requirements:</b> Requires local mill race for water power.

<b>Operation:</b> Load millable items, then press Grind All to process the full batch on demand, like a larger rotary quern.","<b>需求：</b> 需要本地引水渠提供水力。

<b>操作：</b> 装入可磨物品，然后按全部研磨按需批量处理，相当于更大的旋转石磨。"
Water_Sawmill_GrindingMillPlaced_PickUp_ActionName,Pack Up,收起
Water_Sawmill_GrindingMillPlaced_PickUp_ActionDescription,Pack up the grinding mill back into a transportable kit.,将磨坊收回为可携带套件。
Water_Sawmill_GrindingMillPlaced_GrindAll_ActionName,Grind All,全部研磨
Water_Sawmill_GrindingMillPlaced_GrindAll_ActionDescription,Engage the mill wheel and process all millable contents in one batch.,启动磨轮，一次批量处理所有可磨内容物。
Water_Sawmill_Bp_GrindingMill_CardName,Water-Driven Grinding Mill,水力磨坊
Water_Sawmill_Bp_GrindingMill_CardDescription,"Assemble a water-driven grinding mill. Requires a water mill, iron bearing, and iron axle as core subcomponents.",组装水力磨坊。需要水力磨坊、铁轴承和铁轴作为核心子组件。
Water_Sawmill_Bp_GrindingMill_UnlockConditionsDesc,Water-Driven Mill,水力磨坊
Water_Sawmill_IronWrench_CardName,Iron Wrench,铁扳手
Water_Sawmill_IronWrench_CardDescription,A heavy wrought iron wrench sized for tightening the workshop's hammer and drive assemblies.,一把沉重的熟铁扳手，用于拧紧工坊锻锤与传动机构。
Water_Sawmill_IronWrench_CardHelpSection,<b>Purpose:</b> Forged workshop tool used when assembling a water-driven workshop kit.,<b>用途：</b> 组装水力工坊套件时使用的锻造工坊工具。
Water_Sawmill_Bp_IronWrench_CardName,Forge Iron Wrench,锻造铁扳手
Water_Sawmill_Bp_IronWrench_CardDescription,Forge one heavy iron wrench from a wrought iron bar.,用一根熟铁条锻造一把沉重的铁扳手。
Water_Sawmill_Bp_IronWrench_UnlockConditionsDesc,Wrought Iron Bar Needed,需要熟铁条
Water_Sawmill_Bp_WaterDrivenWorkshopKit_CardName,Water-Driven Workshop Kit,水力工坊套件
Water_Sawmill_Bp_WaterDrivenWorkshopKit_CardDescription,"Upgrade a completed water-driven forge kit with a water mill, forge hammer, iron parts, iron bearings, an iron axle, an iron wrench, charcoal, and copper gears into a workshop kit.","将完成的水力锻炉套件与水力磨坊、锻锤、铁制零件、铁轴承、铁轴、铁扳手、木炭和铜齿轮升级为工坊套件。"
Water_Sawmill_Bp_WaterDrivenWorkshopKit_UnlockConditionsDesc,Water-Driven Forge Kit,水力锻炉套件
Water_Sawmill_Perk_ForgeStart_PerkName,Forge Start,锻炉起步
Water_Sawmill_Perk_ForgeStart_PerkDescription,Start with a water-driven forge kit and mill race component. Place near water or a connected mill race outlet to build a water-powered metalworking station.,携带水力锻炉套件和引水渠组件开始游戏。放置在水源旁或引水渠出口附近以建造水力金属加工站。
Water_Sawmill_Perk_GrindingMillStart_PerkName,Grinding Mill Start,磨坊起步
Water_Sawmill_Perk_GrindingMillStart_PerkDescription,Start with a grinding mill kit and mill race component. Place near water or a connected mill race outlet to build a water-powered grain mill.,携带磨坊套件和引水渠组件开始游戏。放置在水源旁或引水渠出口附近以建造水力谷物磨。
Water_Sawmill_OreSluiceKit_CardName,Ore Sluice Kit,矿石淘洗槽套件
Water_Sawmill_OreSluiceKit_CardDescription,"A complete ore sluice kit with iron bearing and axle hardware, ready to be placed near water or a connected mill race outlet for mineral prospecting.",带有铁轴承和铁轴五金的完整矿石淘洗槽套件，可放置在水源旁或引水渠出口附近用于矿物勘探。
Water_Sawmill_OreSluiceKit_CardHelpSection,"<b>Use:</b> Place near water or a connected mill race outlet to set up the ore sluice.

<b>Purpose:</b> Wash soil to extract greenstone nuggets. Requires iron bearing and axle hardware.","<b>用途：</b> 放置在水源旁或引水渠出口附近建立矿石淘洗槽。

<b>目的：</b> 冲洗土壤以提取绿石块。需要铁轴承和铁轴五金。"
Water_Sawmill_OreSluiceKit_Place_ActionName,Place,放置
Water_Sawmill_OreSluiceKit_Place_ActionDescription,Place the ore sluice kit into the environment.,将矿石淘洗槽套件放置在环境中。
Water_Sawmill_OreSluiceKit_Disassemble_ActionName,Disassemble,拆卸
Water_Sawmill_OreSluiceKit_Disassemble_ActionDescription,Break down the sluice kit into its component parts.,将淘洗槽套件拆解为各组件。
Water_Sawmill_OreSluicePlaced_CardName,Ore Sluice,矿石淘洗槽
Water_Sawmill_OreSluicePlaced_CardDescription,"A water-powered sluice box for washing soil and separating mineral deposits. Load mud piles, dirt piles, or fine dirt, then run the sluice to process them for greenstone, flint, stone, and occasionally metal nuggets.",用于冲洗土壤和分离矿物沉积物的水力淘洗槽。装入泥堆、污土堆或细沙土后运行淘洗槽以提取绿石、燧石、石头和偶尔的金属矿块。
Water_Sawmill_OreSluicePlaced_CardHelpSection,"<b>Requirements:</b> Requires a local mill race for water power.

<b>Operation:</b> Load mud piles, dirt piles, or fine dirt into the sluice, then press Sluice All. Each drop is rolled independently — a single pile can yield multiple items or nothing.

Drop chances (Mud / Dirt / Fine Dirt):
Iron Nugget: 8% / 5% / 1%
Copper Nugget: 12% / 8% / 1%
Tin Nugget: 8% / 5% / 1%
Greenstone: 22% / 18% / 12%
Flint: 30% / 20% / 10%
Stone: 55% / 40% / 10%
Clay: 10% / 20% / 55%

Nuggets spawn at 35% quality.","<b>需求：</b> 需要本地引水渠提供水力。

<b>操作：</b> 将泥堆、污土堆或细沙土装入淘洗槽，然后按全部淘洗。每种产出独立掷骰——单个土堆可产出多件物品或无产出。

掉落概率（泥堆 / 污土堆 / 细沙土）：
铁矿块：8% / 5% / 1%
铜矿块：12% / 8% / 1%
锡矿块：8% / 5% / 1%
绿石：22% / 18% / 12%
燧石：30% / 20% / 10%
石头：55% / 40% / 10%
黏土：10% / 20% / 55%

矿块以35%品质产出。"
Water_Sawmill_OreSluicePlaced_SluiceAll_ActionName,Sluice All,全部淘洗
Water_Sawmill_OreSluicePlaced_SluiceAll_ActionDescription,Run water through the sluice to wash all loaded soil. Each item yields minerals or a rare metal nugget.,引水通过淘洗槽冲洗所有装载的土壤。每件物品可产出矿物或稀有金属矿块。
Water_Sawmill_OreSluicePlaced_PickUp_ActionName,Pack Up,收起
Water_Sawmill_OreSluicePlaced_PickUp_ActionDescription,Pack up the ore sluice back into a transportable kit.,将矿石淘洗槽收回为可携带套件。
Water_Sawmill_Bp_OreSluice_CardName,Ore Sluice,矿石淘洗槽
Water_Sawmill_Bp_OreSluice_CardDescription,Build a water-powered ore sluice for washing soil and extracting greenstone. Requires direct water or a connected mill race outlet. Uses heavy stones as ballast.,建造水力矿石淘洗槽，用于冲洗土壤和提取绿石。需要直接水源或引水渠出口。使用大石块作压舱石。
Water_Sawmill_Bp_OreSluice_UnlockConditionsDesc,Mill Race,引水渠
Water_Sawmill_MillRace_Dismantle_ActionName,Dismantle,拆除
Water_Sawmill_MillRace_Dismantle_ActionDescription,Break down the mill race and recover the planks.,拆除引水渠并回收木板。
Water_Sawmill_WaterWheel_Dismantle_ActionName,Dismantle,拆除
Water_Sawmill_WaterWheel_Dismantle_ActionDescription,"Disassemble the water wheel into its wooden frame, stonework, and gear.",将水车拆解为木框架、石工和齿轮。
Water_Sawmill_WaterMill_Dismantle_ActionName,Dismantle,拆除
Water_Sawmill_WaterMill_Dismantle_ActionDescription,"Break down the water mill into its wheel, race, and drive gear.",将水力磨坊拆解为水轮、引水渠和驱动齿轮。
Water_Sawmill_OreSluiceEmpty_CardName,Ore Sluice Frame,矿石淘洗槽框架
Water_Sawmill_OreSluiceEmpty_CardDescription,An unfinished sluice box frame. Needs rope and a mill race connection to become a working ore sluice.,未完工的淘洗槽框架。需要绳索和引水渠连接才能成为可用的矿石淘洗槽。
Water_Sawmill_OreSluiceEmpty_CardHelpSection,<b>Use:</b> Combine with rope and a mill race in the Ore Sluice blueprint to finish construction.,<b>用途：</b> 在矿石淘洗槽蓝图中与绳索和引水渠结合以完成建造。
Water_Sawmill_OreSluiceEmpty_Dismantle_ActionName,Dismantle,拆除
Water_Sawmill_OreSluiceEmpty_Dismantle_ActionDescription,Break down the sluice frame and recover planks.,拆除淘洗槽框架并回收木板。
Water_Sawmill_Bp_OreSluiceEmpty_CardName,Ore Sluice Frame,矿石淘洗槽框架
Water_Sawmill_Bp_OreSluiceEmpty_CardDescription,Hammer together a basic sluice box frame from planks and copper nails.,用木板和铜钉锤制基础淘洗槽框架。
Water_Sawmill_Bp_OreSluiceEmpty_UnlockConditionsDesc,Mill Race,引水渠
Water_Sawmill_ForgePlaced_Fuel_StatName,Fuel,燃料
Water_Sawmill_Bp_Fishpond_CardName,Fishpond,鱼塘
Water_Sawmill_Bp_Fishpond_CardDescription,"Dig a fishpond near water or a connected mill race outlet in 5 stages (3 hours each, 15 hours total): 3 digging stages with a shovel, then 2 stocking stages with live fish and planks. Fish will grow over time. When the total fish count exceeds 10, the pond becomes stocked and frogs can be caught. The pond freezes in winter.",在水源旁或引水渠出口附近分5阶段挖掘鱼塘（每阶段3小时，共15小时）：3个挖掘阶段（需铲子），然后2个放鱼阶段（需活鱼和木板）。鱼会随时间增长。当总鱼数超过10条时，鱼塘变为满载状态，可捕捉青蛙。鱼塘在冬天结冰。
Water_Sawmill_Bp_Fishpond_UnlockConditionsDesc,Mill Race Needed,需要引水渠
Water_Sawmill_FishpondKit_CardName,Fishpond Kit,鱼塘套件
Water_Sawmill_FishpondKit_CardDescription,A pre-stocked fishpond kit ready for placement near water or a connected mill race outlet. Fish populations grow slowly over time.,预先放鱼的鱼塘套件，可放置在水源旁或引水渠出口附近。鱼群数量随时间缓慢增长。
Water_Sawmill_FishpondKit_CardHelpSection,<b>Use:</b> Place near water or a connected mill race outlet. Fish grow over time. The pond becomes stocked when the total fish count exceeds 10. Fish are caught with a spear.,<b>用途：</b> 放置在水源旁或引水渠出口附近。鱼会随时间增长。当总鱼数超过10条时鱼塘变为满载状态。用标枪捕鱼。
Water_Sawmill_FishpondKit_Place_ActionName,Place,放置
Water_Sawmill_FishpondKit_Place_ActionDescription,Place the fishpond near the river.,将鱼塘放置在河边。
Water_Sawmill_FishpondKit_Disassemble_ActionName,Disassemble,拆卸
Water_Sawmill_FishpondKit_Disassemble_ActionDescription,Break down the kit and recover most of the planks and rope.,拆解套件并回收大部分木板和绳索。
Water_Sawmill_FishpondFilled_CardName,Fishpond,鱼塘
Water_Sawmill_FishpondFilled_CardDescription,"A working fishpond with a small population of pike, perch, and minnow. Only those three breed; trout, char, and sturgeon can be stocked separately but do not breed. Once the breeding population exceeds 10 the pond becomes a fully Stocked Fishpond.",一个有少量狗鱼、鲈鱼和小鱼的运作鱼塘。只有这三种鱼繁殖；鳟鱼、鲑鱼和鲟鱼可单独放养但不繁殖。繁殖种群超过10条后鱼塘变为满载鱼塘。
Water_Sawmill_FishpondFilled_CardHelpSection,"<b>Populations:</b> Pike, perch, and minnow each grow at the same slow rate (~2 days per fish per species).

<b>Trout / Char / Sturgeon:</b> Each tracked separately (cap 10 each). They do not breed.

<b>Catch:</b> Use a spear to catch one fish at a time. Each catch reduces that species' population by 1.

<b>Stocked Threshold:</b> When the breeding population (pike+perch+minnow) exceeds 10, the pond transitions to Stocked and frogs can be caught.

<b>Water Draw:</b> Drag a water container in to fill it with unsafe water (boil before drinking).

<b>Winter:</b> The pond freezes when winter sets in and only ice fishing is available.","<b>种群：</b> 狗鱼、鲈鱼和小鱼各自以相同的缓慢速度增长（每种每条约2天）。

<b>鳟鱼/鲑鱼/鲟鱼：</b> 各自单独追踪（上限各10条）。不繁殖。

<b>捕捞：</b> 用标枪每次捕捞一条鱼。每次捕捞使该物种数量减少1。

<b>满载阈值：</b> 繁殖种群（狗鱼+鲈鱼+小鱼）超过10条时，鱼塘转为满载状态，可捕捉青蛙。

<b>取水：</b> 拖入水容器以汲取不安全的水（饮用前需煮沸）。

<b>冬季：</b> 冬季来临时鱼塘结冰，只能冰钓。"
Water_Sawmill_FishpondFilled_SpecialDurability1_CardStatName,Pike,狗鱼
Water_Sawmill_FishpondFilled_SpecialDurability2_CardStatName,Perch,鲈鱼
Water_Sawmill_FishpondFilled_SpecialDurability3_CardStatName,Minnow,小鱼
Water_Sawmill_FishpondFilled_CatchPike_ActionName,Catch Pike,捕捞狗鱼
Water_Sawmill_FishpondFilled_CatchPike_ActionDescription,Spear a pike from the pond.,用标枪从鱼塘捕捞一条狗鱼。
Water_Sawmill_FishpondFilled_CatchPerch_ActionName,Catch Perch,捕捞鲈鱼
Water_Sawmill_FishpondFilled_CatchPerch_ActionDescription,Spear a perch from the pond.,用标枪从鱼塘捕捞一条鲈鱼。
Water_Sawmill_FishpondFilled_CatchMinnow_ActionName,Catch Minnow,捕捞小鱼
Water_Sawmill_FishpondFilled_CatchMinnow_ActionDescription,Spear a minnow from the pond.,用标枪从鱼塘捕捞一条小鱼。
Water_Sawmill_FishpondFilled_Fill_ActionName,Fill with Unsafe Water,汲取不安全的水
Water_Sawmill_FishpondFilled_Fill_ActionDescription,Draw unsafe water from the pond into a container. Boil before drinking.,从鱼塘汲取不安全的水装入容器。饮用前需煮沸。
Water_Sawmill_FishpondFilled_Drain_ActionName,Drain,排水
Water_Sawmill_FishpondFilled_Drain_ActionDescription,Abandon the fish and drain the pond back to a fishpond kit.,放弃鱼群，将鱼塘排水还原为鱼塘套件。
Water_Sawmill_FishpondFilled_Freeze_ActionName,Freeze Over,结冰
Water_Sawmill_FishpondStocked_CardName,Fishpond (Stocked),鱼塘（满载）
Water_Sawmill_FishpondStocked_CardDescription,"A mature fishpond rich with pike, perch, and minnow. Trout, char, and sturgeon can also be stocked but do not breed. The thriving ecosystem also attracts frogs to the water's edge.",一个富含狗鱼、鲈鱼和小鱼的成熟鱼塘。鳟鱼、鲑鱼和鲟鱼也可放养但不繁殖。繁盛的生态系统也会吸引青蛙来到水边。
